Polygons,Generation,bestMSE,currentMSE
250,387,39363.62189814815,41345.155648148146
250,388,39363.62189814815,41307.75386574074
250,389,39363.62189814815,41298.41175925926
250,390,39363.62189814815,41298.41175925926
250,391,39363.62189814815,40845.580972222226
250,392,39363.62189814815,40845.53113425926
250,393,39363.62189814815,40869.81988425926
250,394,39363.62189814815,40794.55939814815
250,395,39363.62189814815,40814.32011574074
250,396,39363.62189814815,40814.32011574074
250,397,39363.62189814815,40814.32011574074
250,398,39363.62189814815,40815.0030787037
250,399,39363.62189814815,40810.279282407406
250,400,39363.62189814815,40836.03071759259
250,401,39363.62189814815,40898.5450462963
250,402,39363.62189814815,40898.52201388889
250,403,39363.62189814815,40901.01131944444
250,404,39363.62189814815,40900.619050925925
250,405,39363.62189814815,40900.619050925925
250,406,39363.62189814815,40890.12358796296
250,407,39363.62189814815,40918.559907407405
250,408,39363.62189814815,40923.251064814816
250,409,39363.62189814815,40923.652291666665
250,410,39363.62189814815,40921.36041666667
250,411,39363.62189814815,40903.496157407404
250,412,39363.62189814815,40845.47775462963
250,413,39363.62189814815,40565.46685185185
250,414,39363.62189814815,40565.478101851855
250,415,39363.62189814815,40565.478101851855
250,416,39363.62189814815,40570.49002314815
250,417,39363.62189814815,40621.33967592593
250,418,39363.62189814815,40859.42418981482
250,419,39363.62189814815,40863.77342592592
250,420,39363.62189814815,40869.73043981481
250,421,39363.62189814815,40768.036157407405
250,422,39363.62189814815,40768.12076388889
250,423,39363.62189814815,40767.754212962966
250,424,39363.62189814815,40721.27631944444
250,425,39363.62189814815,40739.35851851852
250,426,39363.62189814815,40713.20321759259
250,427,39363.62189814815,40713.458657407406
250,428,39363.62189814815,40707.48189814815
250,429,39363.62189814815,40718.80432870371
250,430,39363.62189814815,40718.84034722222
250,431,39363.62189814815,40719.40935185185
250,432,39363.62189814815,40726.23069444444
250,433,39363.62189814815,40726.23069444444
250,434,39363.62189814815,40725.86678240741
250,435,39363.62189814815,40726.04435185185
250,436,39363.62189814815,40727.07368055556
250,437,39363.62189814815,40727.31664351852
250,438,39363.62189814815,40727.518958333334
250,439,39363.62189814815,40703.2650462963
250,440,39363.62189814815,40705.79923611111
250,441,39363.62189814815,40706.072291666664
250,442,39363.62189814815,40703.16162037037
250,443,39363.62189814815,40702.39803240741
250,444,39363.62189814815,40702.45810185185
250,445,39363.62189814815,40702.06895833334
250,446,39363.62189814815,40700.73685185185
250,447,39363.62189814815,40886.00289351852
250,448,39363.62189814815,40882.502847222226
250,449,39363.62189814815,40876.035046296296
250,450,39363.62189814815,40876.035046296296
250,451,39363.62189814815,40778.10097222222
250,452,39363.62189814815,40778.10097222222
250,453,39363.62189814815,40741.851273148146
250,454,39363.62189814815,40750.79951388889
250,455,39363.62189814815,40750.23023148148
250,456,39363.62189814815,40621.41247685185
250,457,39363.62189814815,40621.06469907407
250,458,39363.62189814815,40601.08740740741
250,459,39363.62189814815,40600.997777777775
250,460,39363.62189814815,40601.79662037037
250,461,39363.62189814815,40641.41976851852
250,462,39363.62189814815,40612.24805555555
250,463,39363.62189814815,40672.40215277778
250,464,39363.62189814815,40711.69710648148
250,465,39363.62189814815,40711.69710648148
250,466,39363.62189814815,40711.69710648148
250,467,39363.62189814815,40711.790300925924
250,468,39363.62189814815,40711.790300925924
250,469,39363.62189814815,40710.39439814815
250,470,39363.62189814815,40512.213125
250,471,39363.62189814815,40579.51199074074
250,472,39363.62189814815,40578.115115740744
250,473,39363.62189814815,40578.115115740744
250,474,39363.62189814815,40623.929236111115
250,475,39363.62189814815,40623.93907407407
250,476,39363.62189814815,40623.92675925926
250,477,39363.62189814815,40627.65641203704
250,478,39363.62189814815,40632.448958333334
250,479,39363.62189814815,40629.993472222224
250,480,39363.62189814815,40605.44432870371
250,481,39363.62189814815,40605.44432870371
250,482,39363.62189814815,40607.64611111111
250,483,39363.62189814815,40601.209375
250,484,39363.62189814815,40701.87296296296
250,485,39363.62189814815,40702.04398148148
250,486,39363.62189814815,41078.171435185184
250,487,39363.62189814815,41069.4375462963
250,488,39363.62189814815,41070.69611111111
250,489,39363.62189814815,40653.54520833334
250,490,39363.62189814815,41108.92634259259
250,491,39363.62189814815,41102.54935185185
250,492,39363.62189814815,41102.181597222225
250,493,39363.62189814815,41102.13108796296
250,494,39363.62189814815,41102.13108796296
250,495,39363.62189814815,41102.13108796296
250,496,39363.62189814815,41102.13108796296
250,497,39363.62189814815,41018.418171296296
250,498,39363.62189814815,41018.406226851854
250,499,39363.62189814815,41073.06034722222
250,500,39363.62189814815,41073.063472222224
250,501,39363.62189814815,41072.915671296294
250,502,39363.62189814815,41218.869421296295
250,503,39363.62189814815,41217.99196759259
250,504,39363.62189814815,41082.94013888889
250,505,39363.62189814815,41072.839421296296
250,506,39363.62189814815,41072.839421296296
250,507,39363.62189814815,41072.839421296296
250,508,39363.62189814815,41073.361180555556
250,509,39363.62189814815,40297.74166666667
250,510,39363.62189814815,40301.97356481481
250,511,39363.62189814815,41085.992106481484
250,512,39363.62189814815,41222.676712962966
250,513,39363.62189814815,41222.676712962966
250,514,39363.62189814815,41222.421319444446
250,515,39363.62189814815,41226.90136574074
250,516,39363.62189814815,41226.90136574074
250,517,39363.62189814815,41000.7205787037
250,518,39363.62189814815,39919.52175925926
250,519,39363.62189814815,39894.19972222222
250,520,39363.62189814815,39894.27173611111
250,521,39363.62189814815,39894.27173611111
250,522,39363.62189814815,40122.39078703704
250,523,39363.62189814815,40146.95578703703
250,524,39363.62189814815,40147.63099537037
250,525,39363.62189814815,40147.62534722222
250,526,39363.62189814815,40147.68069444445
250,527,39363.62189814815,40131.93828703704
250,528,39363.62189814815,40202.58856481482
250,529,39363.62189814815,40202.076527777775
250,530,39363.62189814815,40248.251180555555
250,531,39363.62189814815,40266.21314814815
250,532,39363.62189814815,40266.214421296296
250,533,39363.62189814815,40266.19446759259
250,534,39363.62189814815,40267.97754629629
250,535,39363.62189814815,40267.69314814815
250,536,39363.62189814815,40268.84344907408
250,537,39363.62189814815,40270.88166666667
250,538,39363.62189814815,40273.66951388889
250,539,39363.62189814815,40271.86231481482
250,540,39363.62189814815,40272.61300925926
250,541,39363.62189814815,40272.61300925926
250,542,39363.62189814815,40272.63175925926
250,543,39363.62189814815,40268.890439814815
250,544,39363.62189814815,40260.30662037037
250,545,39363.62189814815,40247.176828703705
250,546,39363.62189814815,39789.61759259259
250,547,39363.62189814815,39789.61898148148
250,548,39363.62189814815,39789.942245370374
250,549,39363.62189814815,39788.720509259256
250,550,39363.62189814815,39788.64252314815
250,551,39363.62189814815,39788.64252314815
250,552,39363.62189814815,39997.63030092593
250,553,39363.62189814815,40151.459444444445
250,554,39363.62189814815,40151.459444444445
250,555,39363.62189814815,40167.764814814815
250,556,39363.62189814815,40160.48342592592
250,557,39363.62189814815,40172.388078703705
250,558,39363.62189814815,40162.87032407407
250,559,39363.62189814815,40162.88444444445
250,560,39363.62189814815,40162.88444444445
250,561,39363.62189814815,40112.89078703704
250,562,39363.62189814815,40109.893912037034
250,563,39363.62189814815,40106.247662037036
250,564,39363.62189814815,40032.815671296295
250,565,39363.62189814815,40032.82824074074
250,566,39363.62189814815,40029.015069444446
250,567,39363.62189814815,39987.993726851855
250,568,39363.62189814815,39987.93173611111
250,569,39363.62189814815,40007.18194444444
250,570,39363.62189814815,40006.85791666667
250,571,39363.62189814815,40006.85791666667
250,572,39363.62189814815,40006.30217592593
250,573,39363.62189814815,40007.49449074074
250,574,39363.62189814815,39862.59069444444
250,575,39363.62189814815,39861.60277777778
250,576,39363.62189814815,39860.52858796297
250,577,39363.62189814815,39869.165601851855
250,578,39363.62189814815,39494.903078703705
250,579,39363.62189814815,39494.903078703705
250,580,39363.62189814815,39494.903078703705
250,581,39363.62189814815,39500.095
250,582,39363.62189814815,39504.85953703704
250,583,39363.62189814815,39476.88296296296
250,584,39363.62189814815,39476.88296296296
250,585,39363.62189814815,39481.052777777775
250,586,39363.62189814815,39427.87511574074
250,587,39363.62189814815,39427.879791666666
250,588,39363.62189814815,39427.879791666666
250,589,39363.62189814815,39427.883125
250,590,39363.62189814815,39427.8662962963
250,591,39237.56319444445,39237.56319444445
250,592,39236.8993287037,39236.8993287037
250,593,39236.8993287037,39298.491944444446
250,594,39236.8993287037,39253.33525462963
250,595,39236.8993287037,39262.758726851855
250,596,39136.50916666666,39136.50916666666
250,597,39136.50916666666,39136.514560185184
250,598,39136.50916666666,39744.71925925926
250,599,39136.50916666666,39744.042962962965
250,600,39136.50916666666,39583.185625
250,601,39136.50916666666,39581.680185185185
250,602,39136.50916666666,39581.75465277778
250,603,39136.50916666666,39599.17532407407
250,604,39136.50916666666,39599.17532407407
250,605,39136.50916666666,39598.28277777778
250,606,39136.50916666666,39630.8612037037
250,607,39136.50916666666,39633.897777777776
250,608,39136.50916666666,39635.770787037036
250,609,39136.50916666666,39651.58090277778
250,610,39136.50916666666,39651.53226851852
250,611,39136.50916666666,39138.54298611111
250,612,39136.50916666666,39324.43685185185
250,613,39136.50916666666,39326.53738425926
250,614,39136.50916666666,39326.32219907407
250,615,39136.50916666666,39326.29895833333
250,616,39136.50916666666,39326.83462962963
250,617,39136.50916666666,39326.83462962963
250,618,39136.50916666666,39323.34203703704
250,619,39136.50916666666,39324.583865740744
250,620,39136.50916666666,39319.42773148148
250,621,39136.50916666666,39498.942245370374
250,622,39136.50916666666,39498.96587962963
250,623,39136.50916666666,39494.28328703704
250,624,39136.50916666666,39807.09863425926
250,625,39136.50916666666,39805.92905092592
250,626,39136.50916666666,39628.409537037034
250,627,39136.50916666666,39628.409537037034
250,628,39136.50916666666,39628.409537037034
250,629,39136.50916666666,39628.409537037034
250,630,39136.50916666666,39671.87960648148
250,631,39136.50916666666,39671.06335648148
250,632,39136.50916666666,39662.398935185185
250,633,39136.50916666666,39662.39775462963
250,634,39136.50916666666,39691.83766203704
250,635,39136.50916666666,39691.64724537037
250,636,39136.50916666666,39699.3225
250,637,39136.50916666666,39952.89328703703
250,638,39136.50916666666,39952.89328703703
250,639,39136.50916666666,39951.44131944444
250,640,39136.50916666666,39916.294120370374
250,641,39136.50916666666,39993.11247685185
250,642,39136.50916666666,39993.1343287037
250,643,39136.50916666666,39952.5462962963
250,644,39136.50916666666,39952.41631944444
250,645,39136.50916666666,39914.683703703704
250,646,39136.50916666666,39913.03648148148
250,647,39136.50916666666,39913.03648148148
250,648,39136.50916666666,40133.06099537037
250,649,39136.50916666666,40132.877546296295
250,650,39136.50916666666,40044.10685185185
250,651,39136.50916666666,40044.10685185185
250,652,39136.50916666666,40037.140625
250,653,39136.50916666666,40037.140625
250,654,39136.50916666666,40037.140625
250,655,39136.50916666666,40043.661944444444
250,656,39136.50916666666,40052.43523148148
250,657,39136.50916666666,40038.36164351852
250,658,39136.50916666666,40038.26641203704
250,659,39136.50916666666,40040.88502314815
250,660,39136.50916666666,40041.0155787037
250,661,39136.50916666666,40041.27821759259
250,662,39136.50916666666,39930.30206018518
250,663,39136.50916666666,39930.30206018518
250,664,39136.50916666666,39930.58337962963
250,665,39136.50916666666,39957.77918981481
250,666,39136.50916666666,39957.77918981481
250,667,39136.50916666666,39940.04247685185
250,668,39136.50916666666,39903.8825
250,669,39136.50916666666,39897.90421296296
250,670,39136.50916666666,39898.01356481481
250,671,39136.50916666666,39898.01293981481
250,672,39136.50916666666,39898.03923611111
250,673,39136.50916666666,39897.626388888886
250,674,39136.50916666666,39903.18138888889
250,675,39136.50916666666,39903.18138888889
250,676,39136.50916666666,39903.18138888889
250,677,39136.50916666666,39901.88298611111
250,678,39136.50916666666,39902.00541666667
250,679,39136.50916666666,39903.38921296296
250,680,39136.50916666666,39903.266388888886
250,681,39136.50916666666,39894.98342592592
250,682,39136.50916666666,39897.2368287037
250,683,39136.50916666666,39870.84648148148
250,684,39136.50916666666,39870.84127314815
250,685,39136.50916666666,39871.036527777775
250,686,39136.50916666666,39871.036527777775
250,687,39136.50916666666,39835.43863425926
250,688,39136.50916666666,40028.539768518516
250,689,39136.50916666666,40028.539768518516
250,690,39136.50916666666,40028.539768518516
250,691,39136.50916666666,40028.36613425926
250,692,39136.50916666666,40637.81377314815
250,693,39136.50916666666,40637.36833333333
250,694,39136.50916666666,40618.98863425926
250,695,39136.50916666666,40618.98863425926
